source_url,source_locale,target_url,target_locale,link_text,context,indexable,allowed,enforced,reason
"https://funnytools.win/es/guias/agrupamientos-equitativos-aula/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/agrupamientos-equitativos-aula/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/agrupamientos-equitativos-aula/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/agrupamientos-equitativos-aula/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/guides/anova-apa-format-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/en/guides/anova-apa-format-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/guides/anova-apa-format-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/en/guides/anova-apa-format-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/anova-formato-apa-7/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/guides/teacher-exam-weighted-score-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/en/guides/teacher-exam-weighted-score-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/guides/teacher-exam-weighted-score-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/en/guides/teacher-exam-weighted-score-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-nota-oposicion-docente/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/guides/percentage-shortcuts-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/en/guides/percentage-shortcuts-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/guides/percentage-shortcuts-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/en/guides/percentage-shortcuts-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/calcular-porcentajes-rapido/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/guides/qr-code-classroom-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/en/guides/qr-code-classroom-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/guides/qr-code-classroom-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/en/guides/qr-code-classroom-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/codigos-qr-en-el-aula/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/guides/image-compression-email-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/en/guides/image-compression-email-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/guides/image-compression-email-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/en/guides/image-compression-email-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/comprimir-fotos-para-email/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/contrasena-segura-fuerte/","es","https://funnytools.win/guides/password-strength-basics-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/contrasena-segura-fuerte/","es","https://funnytools.win/guides/password-strength-basics-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/contrasena-segura-fuerte/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/contrasena-segura-fuerte/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/contrasena-segura-fuerte/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/contrasena-segura-fuerte/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fluidez-tablas-multiplicar/","es","https://funnytools.win/guides/multiplication-fact-fluency-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/fluidez-tablas-multiplicar/","es","https://funnytools.win/guides/multiplication-fact-fluency-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fluidez-tablas-multiplicar/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/fluidez-tablas-multiplicar/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fluidez-tablas-multiplicar/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fluidez-tablas-multiplicar/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/guides/photos-to-pdf-phone-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/en/guides/photos-to-pdf-phone-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/guides/photos-to-pdf-phone-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/en/guides/photos-to-pdf-phone-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/fotos-a-pdf-desde-movil/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/guides/bar-chart-school-report-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/en/guides/bar-chart-school-report-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/guides/bar-chart-school-report-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/en/guides/bar-chart-school-report-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grafico-barras-trabajo-escolar/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/guides/classroom-random-group-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/en/guides/classroom-random-group-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/guides/classroom-random-group-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/en/guides/classroom-random-group-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/grupos-aleatorios-clase/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/","es","https://funnytools.win/guides/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/","es","https://funnytools.win/en/guides/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/","es","https://funnytools.win/guides/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/","es","https://funnytools.win/en/guides/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/guides/two-way-anova-interaction-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/en/guides/two-way-anova-interaction-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/guides/two-way-anova-interaction-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/en/guides/two-way-anova-interaction-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/interaccion-anova-dos-factores/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/kb-mb-gb-tb-conversion/","es","https://funnytools.win/guides/file-size-units-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/kb-mb-gb-tb-conversion/","es","https://funnytools.win/guides/file-size-units-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/kb-mb-gb-tb-conversion/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/kb-mb-gb-tb-conversion/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/kb-mb-gb-tb-conversion/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/kb-mb-gb-tb-conversion/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/guides/word-count-essay-limits-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/en/guides/word-count-essay-limits-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/guides/word-count-essay-limits-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/en/guides/word-count-essay-limits-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/guides/spss-levene-test-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/en/guides/spss-levene-test-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/guides/spss-levene-test-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/en/guides/spss-levene-test-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-levene-spss/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/guides/t-test-apa-format-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/en/guides/t-test-apa-format-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/guides/t-test-apa-format-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/en/guides/t-test-apa-format-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/prueba-t-formato-apa-7/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/guides/t-score-calculator-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/en/guides/t-score-calculator-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/guides/t-score-calculator-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/en/guides/t-score-calculator-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-t-interpretacion/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/guides/z-score-calculator-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/en/guides/z-score-calculator-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/guides/z-score-calculator-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/en/guides/z-score-calculator-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/puntuacion-z-interpretacion/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/guides/percentile-rank-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/en/guides/percentile-rank-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/guides/percentile-rank-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/en/guides/percentile-rank-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/rango-percentil-interpretacion/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/guides/classroom-lottery-tool-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/en/guides/classroom-lottery-tool-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/guides/classroom-lottery-tool-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/en/guides/classroom-lottery-tool-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/ruleta-sorteos-clase/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/guides/classroom-random-picker-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/en/guides/classroom-random-picker-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/guides/classroom-random-picker-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/en/guides/classroom-random-picker-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/selector-aleatorio-alumnos/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/guides/classroom-timer-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/en/guides/classroom-timer-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/guides/classroom-timer-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/en/guides/classroom-timer-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/temporizador-clase/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/guides/merge-pdf-private-guide/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/en/guides/merge-pdf-private-guide/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/guides/merge-pdf-private-guide/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/en/guides/merge-pdf-private-guide/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/en/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/","es","https://funnytools.win/fr/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/tools/cad-2d/","zh","繁中","content","false","true","false","language-switch"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/en/tools/cad-2d/","en","English","content","false","true","false","language-switch"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/fr/outils/cao-2d-en-ligne/","fr","Français","content","false","true","false","language-switch"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/tools/cad-2d/","zh","繁中","nav","false","true","true","language-switch"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/en/tools/cad-2d/","en","English","nav","false","true","true","language-switch"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/fr/outils/cao-2d-en-ligne/","fr","Français","nav","false","true","true","language-switch"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/affiliate-disclosure/","zh","Información completa (en chino tradicional)","content","false","true","false","intent:disclosure-only-zh"
"https://funnytools.win/es/herramientas/cad-2d-online/","es","https://funnytools.win/","zh","繁體中文","nav","false","true","true","language-switch"
