url,locale,locale_group,page_type,content_cluster,sitemap,sitemap_lastmod,sitemap_lastmod_age_days,production_status,indexable,internal_link_count,internal_link_source_count,crawl_depth,word_count,main_content_word_count,unique_content_ratio,value_score,title,tool_slug,functional_signature,signature_confidence,similarity_pair_count,max_raw_similarity,max_boilerplate_adjusted_similarity,intent_relationships,v2_action,v2_similarity_risk,google_status,google_known,google_crawled,google_indexed,inspected_at,inspection_result_link,verdict,coverage_state,robots_txt_state,indexing_state,last_crawl_time,last_crawl_age_days,crawl_recency_bucket,page_fetch_state,google_canonical,user_canonical,canonical_category,crawled_as,sitemap_count,sitemap_urls,referring_url_count,referring_urls,weak_discovery_support,rich_results_available,api_error,api_status,search_28_clicks,search_28_impressions,search_28_ctr,search_28_position,search_90_clicks,search_90_impressions,search_90_ctr,search_90_position
https://funnytools.win/en/tools/random-wheel/,en,en,tool,random,sitemap-en.xml,2026-09-03,10,200 live verified,yes,45,19,1,775,764,0.9858064516129033,,Random Wheel Picker｜Free online spinning wheel - FunnyTools,random-wheel,select|random-wheel|random-wheel|selected-result|random-wheel|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:35.236Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Z8-IcUCZ4faVsShmrXXkdg&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-09T20:43:09Z,34,>30 days,SUCCESSFUL,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/random-wheel/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/random-wheel/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,0,1,0,63,0,8,0,12.125
https://funnytools.win/en/tools/remove-duplicate-lines/,en,en,tool,text,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,12,1,535,524,0.9794392523364486,,Remove Duplicate Lines｜Free unique list cleaner - FunnyTools,remove-duplicate-lines,remove|remove-duplicate-lines|remove-duplicate-lines|cleaned-output|remove-duplicate-lines|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:36.728Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=RCoqeGUgE2XvL4XdWJA_sg&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-18T22:00:49Z,25,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/remove-duplicate-lines/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,0,1,0,8
https://funnytools.win/en/tools/remove-empty-lines/,en,en,tool,text,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,13,1,645,634,0.9829457364341085,,Remove Empty Lines｜Free text cleanup tool - FunnyTools,remove-empty-lines,remove|remove-empty-lines|remove-empty-lines|cleaned-output|remove-empty-lines|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:41.332Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=yFL5xH3yZlC2Thrp7Utbyg&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-21T10:57:53Z,22,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/remove-empty-lines/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/remove-empty-lines/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,0,1,0,5
https://funnytools.win/en/tools/rotate-pdf/,en,en,tool,pdf,sitemap-en.xml,2026-09-03,10,200 live verified,yes,43,11,1,1039,1028,0.9894128970163619,,Rotate PDF｜Free online PDF page rotator - FunnyTools,rotate-pdf,transform|rotate-pdf|rotate-pdf|transformed-output|rotate-pdf|general,MEDIUM,0,,,,KEEP,low,Unknown,no,unknown,unknown,2026-09-13T08:20:42.581Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=mYyCUKlh2kq8BQ1uEcHo4w&utm_medium=link&utm_source=api,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,0,never crawled,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/savings-goal/,en,en,tool,money,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,13,1,817,805,0.98531211750306,,Savings Goal Calculator｜How Much to Save Monthly - FunnyTools,savings-goal,use|savings-goal|savings-goal|tool-result|savings-goal|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:43.979Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=rE1-phKpINsEhQkm-xqckQ&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-03T14:43:23Z,40,>30 days,SUCCESSFUL,https://funnytools.win/en/tools/savings-goal/,https://funnytools.win/en/tools/savings-goal/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,0,15,0,49.733333333333334
https://funnytools.win/en/tools/seating-chart/,en,en,tool,study,sitemap-en.xml,2026-09-03,10,200 live verified,yes,47,19,1,1043,1032,0.9894534995206136,,Seating Chart Generator｜Free Classroom Seat Planner - FunnyTools,seating-chart,use|seating-chart|seating-chart|tool-result|seating-chart|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:51.551Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=jNYeykowS3eL87Qdk4RHRA&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-23T16:44:46Z,20,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/seating-chart/,https://funnytools.win/en/tools/seating-chart/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/es/herramientas/crear-plano-asientos-aula/; https://funnytools.win/en/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/sketchpad/,en,en,tool,draw,sitemap-en.xml,2026-09-03,10,200 live verified,yes,43,13,1,945,934,0.9883597883597883,,Online Sketchpad｜Drawing Canvas with PNG Export - FunnyTools,sketchpad,create|sketchpad|sketchpad|created-artifact|sketchpad|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:49.794Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=_tzcEKeCSnvVrzFhB8LRjw&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-07-18T18:47:00Z,56,>30 days,SUCCESSFUL,https://funnytools.win/en/tools/sketchpad/,https://funnytools.win/en/tools/sketchpad/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/; https://funnytools.win/en/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,0,3,0,75.33333333333333,0,8,0,39.375
https://funnytools.win/en/tools/sort-lines/,en,en,tool,text,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,15,1,534,524,0.9812734082397003,,Sort Lines｜Free multiline text sorter - FunnyTools,sort-lines,sort|sort-lines|sort-lines|sorted-output|sort-lines|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:50.917Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=yibrzuGCP73eFlmvKsxn0A&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-07-31T14:56:14Z,43,>30 days,SUCCESSFUL,https://funnytools.win/en/tools/sort-lines/,https://funnytools.win/en/tools/sort-lines/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/sort-lines/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,0,2,0,6.5
https://funnytools.win/en/tools/split-pdf/,en,en,tool,pdf,sitemap-en.xml,2026-09-03,10,200 live verified,yes,48,25,1,1605,1593,0.9925233644859813,,Split PDF Online Free｜Extract Pages and Custom - FunnyTools,split-pdf,split|pdf|pdf-files|separate-documents|pdf-document-assembly|general,HIGH,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:56.750Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=sOFnZSCaFMtP4aXTnM7SYQ&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-18T02:22:46Z,26,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/split-pdf/,https://funnytools.win/en/tools/split-pdf/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/tools/split-pdf/; https://funnytools.win/en/,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/spss-result-interpreter/,en,en,tool,statistics,sitemap-en.xml,2026-09-03,10,200 live verified,yes,46,13,1,705,693,0.9829787234042553,,SPSS Result Interpretation Helper｜t Test and ANOVA - FunnyTools,spss-result-interpreter,interpret|spss-result-interpreter|spss-result-interpreter|interpreted-result|spss-result-interpreter|general,MEDIUM,1,0.824,0.367,ADJACENT,KEEP,low,Unknown,no,unknown,unknown,2026-09-13T08:20:57.890Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=xY3-PTmhySJ3K6KKY-9YYQ&utm_medium=link&utm_source=api,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,0,never crawled,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/standard-deviation/,en,en,tool,statistics,sitemap-en.xml,2026-09-03,10,200 live verified,yes,45,21,1,869,859,0.9884925201380897,,Standard Deviation Calculator｜Mean and Variance - FunnyTools,standard-deviation,calculate|raw-scores|summary-statistics|mean-variance-standard-deviation|descriptive-statistics|general,HIGH,1,0.845,0.674,ADJACENT,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:20:58.489Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=UCYfS9yjiUdbw_rjdMmgjw&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T15:49:20Z,37,>30 days,SUCCESSFUL,https://funnytools.win/en/tools/standard-deviation/,https://funnytools.win/en/tools/standard-deviation/,SELF_MATCH,MOBILE,0,,4,https://funnytools.win/fr/outils/calculateur-ecart-type/; https://funnytools.win/en/category/statistics/; https://funnytools.win/tools/standard-deviation/; https://funnytools.win/en/tools/bar-chart-maker/,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/stopwatch/,en,en,tool,time,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,13,1,615,605,0.983739837398374,,Stopwatch｜Free online timer with laps - FunnyTools,stopwatch,use|stopwatch|stopwatch|tool-result|stopwatch|general,MEDIUM,0,,,,KEEP,low,Unknown,no,unknown,unknown,2026-09-13T08:21:03.970Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Do9PE9cgPt5OuwBnagUpBQ&utm_medium=link&utm_source=api,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,0,never crawled,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/t-score-calculator/,en,en,tool,statistics,sitemap-en.xml,2026-09-03,10,200 live verified,yes,48,24,1,1150,1138,0.9895652173913043,,T Score Calculator｜Convert Z Scores for Education - FunnyTools,t-score-calculator,calculate|z-score|standardized-score|t-score|score-standardization|general,HIGH,4,0.87,0.815,ADJACENT; COMPLEMENTARY,KEEP,high,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:05.118Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=5j-YPmkvOQiMXrwrIHuioQ&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-19T18:35:58Z,24,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/t-score-calculator/,https://funnytools.win/en/tools/t-score-calculator/,SELF_MATCH,MOBILE,0,,4,https://funnytools.win/en/category/statistics/; https://funnytools.win/fr/outils/calculateur-score-t/; https://funnytools.win/tools/t-score-calculator/; http://funnytools.win/en/tools/t-score-calculator/,no,UNKNOWN,,200,0,2,0,50.5,0,4,0,30.75
https://funnytools.win/en/tools/teacher-exam-score-converter/,en,en,tool,statistics,sitemap-en.xml,2026-09-03,10,200 live verified,yes,44,14,1,1033,1022,0.989351403678606,,Free Teacher Exam Score Calculator｜Weighted Total - FunnyTools,teacher-exam-score-converter,calculate|teacher-exam-score-converter|teacher-exam-score-converter|calculated-result|teacher-exam-score-converter|general,MEDIUM,1,0.83,0.7,ADJACENT,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:05.680Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=-KpeQJGAdrsPC6LWACjIYg&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-13T17:06:13Z,30,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/teacher-exam-score-converter/,https://funnytools.win/en/tools/teacher-exam-score-converter/,SELF_MATCH,MOBILE,0,,4,https://funnytools.win/en/category/statistics/; https://funnytools.win/es/herramientas/calculadora-nota-oposicion-docente/; http://funnytools.win/tools/teacher-exam-score-converter/; http://funnytools.win/en/tools/teacher-exam-score-converter/,no,UNKNOWN,,200,0,3,0,50.333333333333336,0,8,0,22.75
https://funnytools.win/en/tools/this-or-that/,en,en,tool,random,sitemap-en.xml,2026-09-03,10,200 live verified,yes,43,12,1,664,651,0.9804216867469879,,50/50 Decision Maker｜Free This or That Picker - FunnyTools,this-or-that,use|this-or-that|this-or-that|tool-result|this-or-that|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:11.186Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=jlq4kOJgIkzrultvQ8OfBg&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-18T22:17:36Z,25,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/this-or-that/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/this-or-that/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,1,32,0.03125,16.34375
https://funnytools.win/en/tools/timestamp-converter/,en,en,tool,time,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,10,1,768,756,0.984375,,"Unix Timestamp Converter｜Epoch to Date, UTC & ISO - FunnyTools",timestamp-converter,use|timestamp-converter|timestamp-converter|tool-result|timestamp-converter|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:12.698Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=3z3gsoE-X46JVXY1CxURXA&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-17T14:30:20Z,26,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/timestamp-converter/,https://funnytools.win/en/tools/timestamp-converter/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/tools/timestamp-converter/,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/url-encoder/,en,en,tool,text,sitemap-en.xml,2026-09-03,10,200 live verified,yes,46,21,1,654,644,0.9847094801223242,,URL Encoder / Decoder｜Free percent-encoding tool - FunnyTools,url-encoder,use|url-encoder|url-encoder|tool-result|url-encoder|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:12.600Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=-6vvqf4bIMXNClvdRXsEnw&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-13T19:08:39Z,30,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/url-encoder/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/url-encoder/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,0,3,0,7
https://funnytools.win/en/tools/uuid-generator/,en,en,tool,random,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,9,1,769,757,0.9843953185955787,,UUID Generator｜Bulk UUID v4 with Copy & Download - FunnyTools,uuid-generator,generate|uuid|uuid|generated-result|uuid|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:18.607Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=nDlFtgo15X-nUk_zAkNegw&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-09-07T02:36:47Z,6,<7 days,SUCCESSFUL,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/uuid-generator/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/tools/uuid-generator/; https://funnytools.win/en/; http://funnytools.win/en/tools/uuid-generator/,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/tools/webp-to-jpg/,en,en,tool,image,sitemap-en.xml,2026-09-03,10,200 live verified,yes,42,10,1,722,712,0.9861495844875346,,WebP to JPG｜Compatible Image Conversion - FunnyTools,webp-to-jpg,convert|webp|jpg|jpg-file|image-format-conversion|general,HIGH,3,0.898,0.839,DIFFERENT,KEEP,high,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:19.529Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=2KZahfPXkoamxlNoN9BtBA&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-14T05:56:13Z,30,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/webp-to-jpg/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/webp-to-jpg/; https://funnytools.win/en/tools/jpg-to-webp/,no,UNKNOWN,,200,,,,,0,1,0,7
https://funnytools.win/en/tools/weighted-average-calculator/,en,en,tool,statistics,sitemap-en.xml,2026-09-03,10,200 live verified,yes,45,18,1,950,940,0.9894736842105263,,Weighted Average Calculator｜Scores and Weights - FunnyTools,weighted-average-calculator,calculate|values-and-weights|weighted-result|weighted-average|weighted-calculation|general,HIGH,1,0.83,0.7,ADJACENT,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:20.354Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=fU_cCEuCsRCciFjzOdirHw&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-17T06:07:54Z,27,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/weighted-average-calculator/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/category/statistics/; http://funnytools.win/tools/weighted-average-calculator/; http://funnytools.win/en/tools/weighted-average-calculator/,no,UNKNOWN,,200,0,1,0,5,0,1,0,5
https://funnytools.win/en/tools/what-to-eat/,en,en,tool,random,sitemap-en.xml,2026-09-03,10,200 live verified,yes,43,11,1,684,672,0.9824561403508771,,What Should I Eat｜Free random meal picker - FunnyTools,what-to-eat,convert|what|eat|eat-output|directional-conversion|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:25.569Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=vBQOHTiCllGGsRtq8hhuaA&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-19T10:01:34Z,24,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/what-to-eat/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/tools/what-to-eat/,no,UNKNOWN,,200,0,1,0,75,0,6,0,18.833333333333332
https://funnytools.win/en/tools/word-counter/,en,en,tool,text,sitemap-en.xml,2026-09-03,10,200 live verified,yes,45,24,1,872,861,0.9873853211009175,,"Word Counter Online｜Count Words, Characters and - FunnyTools",word-counter,count|word-counter|word-counter|count|word-counter|general,MEDIUM,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:26.736Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Df_nWLPu92yTd5LuoT8jFg&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-10T03:10:56Z,34,>30 days,SUCCESSFUL,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/word-counter/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; http://funnytools.win/en/; https://funnytools.win/en/tools/,no,UNKNOWN,,200,,,,,0,4,0,14.75
https://funnytools.win/en/tools/z-score-calculator/,en,en,tool,statistics,sitemap-en.xml,2026-09-03,10,200 live verified,yes,46,23,1,1032,1022,0.9903100775193798,,Z Score Calculator｜Standard Score Formula - FunnyTools,z-score-calculator,calculate|score-and-distribution|standardized-score|z-score|score-standardization|general,HIGH,6,0.846,0.764,ADJACENT; COMPLEMENTARY,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:27.359Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=L_QiL46ahGrHN0M-IxQFlA&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-15T05:34:05Z,29,15–30 days,SUCCESSFUL,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/z-score-calculator/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/category/statistics/; https://funnytools.win/en/tools/cronbach-alpha-calculator/,no,UNKNOWN,,200,,,,,0,1,0,6
https://funnytools.win/en/workflows/,en,en,hub,drawing,sitemap-en.xml,2026-07-31,44,200 live verified,yes,54,193,1,917,910,0.9923664122137404,,Education Statistics Workflows - FunnyTools,,,,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:32.931Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=w5iAncYi09sGfDSRyDFRtQ&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-17T01:30:19Z,27,15–30 days,SUCCESSFUL,https://funnytools.win/en/workflows/,https://funnytools.win/en/workflows/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/category/statistics/; https://funnytools.win/workflows/,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/workflows/creator-social-toolkit/,en,en,workflow,general,sitemap-en.xml,2026-09-03,10,200 live verified,yes,48,24,1,603,594,0.9850746268656716,,Creator & Social Media Workflow Toolkit - FunnyTools,,,,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:33.683Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=YwuZSCV7tx67hurUgydbEw&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-23T02:56:33Z,21,15–30 days,SUCCESSFUL,https://funnytools.win/en/workflows/creator-social-toolkit/,https://funnytools.win/en/workflows/creator-social-toolkit/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/es/flujos/contenido-redes-sociales/; https://funnytools.win/en/; http://funnytools.win/en/workflows/,no,UNKNOWN,,200,,,,,0,2,0,6
https://funnytools.win/en/workflows/daily-decision-toolkit/,en,en,workflow,general,sitemap-en.xml,2026-09-03,10,200 live verified,yes,44,14,1,569,561,0.9859402460456942,,Daily Decision Workflow Toolkit - FunnyTools,,,,0,,,,KEEP,low,Unknown,no,unknown,unknown,2026-09-13T08:21:37.342Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=udna2Di5dRaVqQZzsc9HUw&utm_medium=link&utm_source=api,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,0,never crawled,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,en,en,workflow,statistics,sitemap-en.xml,2026-09-03,10,200 live verified,yes,46,18,1,468,459,0.9807692307692307,,Graduate Statistics Report Workflow Toolkit - FunnyTools,,,,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:40.189Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=hg12qkppd_P7g-oocF4OEg&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-19T17:22:29Z,24,15–30 days,SUCCESSFUL,https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/es/flujos/informe-estadistico-investigacion/; https://funnytools.win/en/category/statistics/; https://funnytools.win/workflows/graduate-statistics-report-toolkit/,no,UNKNOWN,,200,,,,,,,,
https://funnytools.win/en/workflows/office-document-toolkit/,en,en,workflow,pdf,sitemap-en.xml,2026-09-03,10,200 live verified,yes,50,35,1,661,653,0.9878971255673222,,Office Document Workflow Toolkit - FunnyTools,,,,0,,,,KEEP,low,Crawled Not Indexed,yes,yes,no,2026-09-13T08:21:40.876Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=etbIM-agNyObs_pAbA-N7w&utm_medium=link&utm_source=api,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-23T14:02:58Z,20,15–30 days,SUCCESSFUL,https://funnytools.win/en/workflows/office-document-toolkit/,https://funnytools.win/en/workflows/office-document-toolkit/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/workflows/office-document-toolkit/; http://funnytools.win/en/workflows/,no,UNKNOWN,,200,,,,,0,1,0,4
