url,inspected_at,inspection_result_link,url_status,google_known,google_crawled,google_indexed,verdict,coverage_state,robots_txt_state,indexing_state,last_crawl_time,page_fetch_state,google_canonical,user_canonical,canonical_category,crawled_as,sitemap_count,sitemap_urls,referring_url_count,referring_urls,rich_results_available,api_error,api_status,last_crawl_age_days,crawl_recency_bucket,weak_discovery_support
https://funnytools.win/en/tools/pdf-table-to-excel/,2026-09-13T08:20:05.415Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=LG2zb9LI-aNTQ8cb5XWIsQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/pdf-to-image/,2026-09-13T08:20:06.588Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=8nIHj9SMfXUSJhfLV8vdJQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/pdf-to-word/,2026-09-13T08:20:08.239Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=GSyQTf059zWUrddTjRpQ9w&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/percentage-calculator/,2026-09-13T08:20:12.556Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=5zd59CSdnRx8VFUGdiiOSQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-10T03:14:36Z,SUCCESSFUL,https://funnytools.win/en/tools/percentage-calculator/,https://funnytools.win/en/tools/percentage-calculator/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/category/statistics/; http://funnytools.win/en/tools/percentage-calculator/,UNKNOWN,,200,34,>30 days,no
https://funnytools.win/en/tools/percentile-rank-calculator/,2026-09-13T08:20:13.978Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=CGfvG2D97UNFkfw_v2CbpQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-09T16:58:09Z,SUCCESSFUL,https://funnytools.win/en/tools/percentile-rank-calculator/,https://funnytools.win/en/tools/percentile-rank-calculator/,SELF_MATCH,MOBILE,0,,4,https://funnytools.win/en/category/statistics/; https://funnytools.win/tools/percentile-rank-calculator/; https://funnytools.win/en/; http://funnytools.win/en/tools/percentile-rank-calculator/,UNKNOWN,,200,34,>30 days,no
https://funnytools.win/en/tools/pie-chart-maker/,2026-09-13T08:20:15.191Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=WAegVIMfHayJAxSNDIZENA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-22T02:36:59Z,SUCCESSFUL,https://funnytools.win/en/tools/pie-chart-maker/,https://funnytools.win/en/tools/pie-chart-maker/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/tools/pie-chart-maker/; https://funnytools.win/en/; http://funnytools.win/en/tools/pie-chart-maker/,UNKNOWN,,200,22,15–30 days,no
https://funnytools.win/en/tools/png-to-jpg/,2026-09-13T08:20:19.955Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=JoruiontN3WKTqXOHLu-MA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-07-30T07:49:21Z,SUCCESSFUL,https://funnytools.win/en/tools/png-to-jpg/,https://funnytools.win/en/tools/png-to-jpg/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/tools/png-to-jpg/,UNKNOWN,,200,45,>30 days,no
https://funnytools.win/en/tools/pomodoro-timer/,2026-09-13T08:20:20.916Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=u_OLkx9Q5N3aMXfOa_3yLA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/qr-code-generator/,2026-09-13T08:20:22.503Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=p-9TlTdKzzLRIVo1uoXBtQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/random-group-generator/,2026-09-13T08:20:26.959Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=SfaXVqUHFNET7uWunay6TA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/random-name-picker/,2026-09-13T08:20:28.061Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=hYrzCE7Trit2vfQ-K43tgA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-22T01:03:54Z,SUCCESSFUL,https://funnytools.win/en/tools/random-name-picker/,https://funnytools.win/en/tools/random-name-picker/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/random-name-picker/; https://funnytools.win/en/tools/,UNKNOWN,,200,22,15–30 days,no
https://funnytools.win/en/tools/random-number-picker/,2026-09-13T08:20:29.666Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=7wx2Nnnh8iQ1C_kaByOfpQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-01T01:53:16Z,SUCCESSFUL,https://funnytools.win/en/tools/random-number-picker/,https://funnytools.win/en/tools/random-number-picker/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/tools/random-number-picker/,UNKNOWN,,200,43,>30 days,no
https://funnytools.win/en/tools/random-student-picker/,2026-09-13T08:20:34.130Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=SzjDBEcj3onAfJlOd86GPw&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/random-wheel/,2026-09-13T08:20:35.236Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Z8-IcUCZ4faVsShmrXXkdg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-09T20:43:09Z,SUCCESSFUL,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/random-wheel/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/random-wheel/; https://funnytools.win/en/tools/,UNKNOWN,,200,34,>30 days,no
https://funnytools.win/en/tools/remove-duplicate-lines/,2026-09-13T08:20:36.728Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=RCoqeGUgE2XvL4XdWJA_sg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-18T22:00:49Z,SUCCESSFUL,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/remove-duplicate-lines/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/en/tools/,UNKNOWN,,200,25,15–30 days,no
https://funnytools.win/en/tools/remove-empty-lines/,2026-09-13T08:20:41.332Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=yFL5xH3yZlC2Thrp7Utbyg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-21T10:57:53Z,SUCCESSFUL,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/remove-empty-lines/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/remove-empty-lines/; https://funnytools.win/en/tools/,UNKNOWN,,200,22,15–30 days,no
https://funnytools.win/en/tools/rotate-pdf/,2026-09-13T08:20:42.581Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=mYyCUKlh2kq8BQ1uEcHo4w&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/savings-goal/,2026-09-13T08:20:43.979Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=rE1-phKpINsEhQkm-xqckQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-03T14:43:23Z,SUCCESSFUL,https://funnytools.win/en/tools/savings-goal/,https://funnytools.win/en/tools/savings-goal/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/en/tools/,UNKNOWN,,200,40,>30 days,no
https://funnytools.win/en/tools/seating-chart/,2026-09-13T08:20:51.551Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=jNYeykowS3eL87Qdk4RHRA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-23T16:44:46Z,SUCCESSFUL,https://funnytools.win/en/tools/seating-chart/,https://funnytools.win/en/tools/seating-chart/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/es/herramientas/crear-plano-asientos-aula/; https://funnytools.win/en/; https://funnytools.win/en/tools/,UNKNOWN,,200,20,15–30 days,no
https://funnytools.win/en/tools/sketchpad/,2026-09-13T08:20:49.794Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=_tzcEKeCSnvVrzFhB8LRjw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-07-18T18:47:00Z,SUCCESSFUL,https://funnytools.win/en/tools/sketchpad/,https://funnytools.win/en/tools/sketchpad/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/; https://funnytools.win/en/; https://funnytools.win/en/tools/,UNKNOWN,,200,56,>30 days,no
https://funnytools.win/en/tools/sort-lines/,2026-09-13T08:20:50.917Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=yibrzuGCP73eFlmvKsxn0A&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-07-31T14:56:14Z,SUCCESSFUL,https://funnytools.win/en/tools/sort-lines/,https://funnytools.win/en/tools/sort-lines/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/sort-lines/; https://funnytools.win/en/tools/,UNKNOWN,,200,43,>30 days,no
https://funnytools.win/en/tools/split-pdf/,2026-09-13T08:20:56.750Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=sOFnZSCaFMtP4aXTnM7SYQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-18T02:22:46Z,SUCCESSFUL,https://funnytools.win/en/tools/split-pdf/,https://funnytools.win/en/tools/split-pdf/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/tools/split-pdf/; https://funnytools.win/en/,UNKNOWN,,200,26,15–30 days,no
https://funnytools.win/en/tools/spss-result-interpreter/,2026-09-13T08:20:57.890Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=xY3-PTmhySJ3K6KKY-9YYQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/standard-deviation/,2026-09-13T08:20:58.489Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=UCYfS9yjiUdbw_rjdMmgjw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T15:49:20Z,SUCCESSFUL,https://funnytools.win/en/tools/standard-deviation/,https://funnytools.win/en/tools/standard-deviation/,SELF_MATCH,MOBILE,0,,4,https://funnytools.win/fr/outils/calculateur-ecart-type/; https://funnytools.win/en/category/statistics/; https://funnytools.win/tools/standard-deviation/; https://funnytools.win/en/tools/bar-chart-maker/,UNKNOWN,,200,37,>30 days,no
https://funnytools.win/en/tools/stopwatch/,2026-09-13T08:21:03.970Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Do9PE9cgPt5OuwBnagUpBQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/tools/t-score-calculator/,2026-09-13T08:21:05.118Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=5j-YPmkvOQiMXrwrIHuioQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-19T18:35:58Z,SUCCESSFUL,https://funnytools.win/en/tools/t-score-calculator/,https://funnytools.win/en/tools/t-score-calculator/,SELF_MATCH,MOBILE,0,,4,https://funnytools.win/en/category/statistics/; https://funnytools.win/fr/outils/calculateur-score-t/; https://funnytools.win/tools/t-score-calculator/; http://funnytools.win/en/tools/t-score-calculator/,UNKNOWN,,200,24,15–30 days,no
https://funnytools.win/en/tools/teacher-exam-score-converter/,2026-09-13T08:21:05.680Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=-KpeQJGAdrsPC6LWACjIYg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-13T17:06:13Z,SUCCESSFUL,https://funnytools.win/en/tools/teacher-exam-score-converter/,https://funnytools.win/en/tools/teacher-exam-score-converter/,SELF_MATCH,MOBILE,0,,4,https://funnytools.win/en/category/statistics/; https://funnytools.win/es/herramientas/calculadora-nota-oposicion-docente/; http://funnytools.win/tools/teacher-exam-score-converter/; http://funnytools.win/en/tools/teacher-exam-score-converter/,UNKNOWN,,200,30,15–30 days,no
https://funnytools.win/en/tools/this-or-that/,2026-09-13T08:21:11.186Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=jlq4kOJgIkzrultvQ8OfBg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-18T22:17:36Z,SUCCESSFUL,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/this-or-that/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/this-or-that/; https://funnytools.win/en/tools/,UNKNOWN,,200,25,15–30 days,no
https://funnytools.win/en/tools/timestamp-converter/,2026-09-13T08:21:12.698Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=3z3gsoE-X46JVXY1CxURXA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-17T14:30:20Z,SUCCESSFUL,https://funnytools.win/en/tools/timestamp-converter/,https://funnytools.win/en/tools/timestamp-converter/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/tools/timestamp-converter/,UNKNOWN,,200,26,15–30 days,no
https://funnytools.win/en/tools/url-encoder/,2026-09-13T08:21:12.600Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=-6vvqf4bIMXNClvdRXsEnw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-13T19:08:39Z,SUCCESSFUL,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/url-encoder/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/url-encoder/; https://funnytools.win/en/tools/,UNKNOWN,,200,30,15–30 days,no
https://funnytools.win/en/tools/uuid-generator/,2026-09-13T08:21:18.607Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=nDlFtgo15X-nUk_zAkNegw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-09-07T02:36:47Z,SUCCESSFUL,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/uuid-generator/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/tools/uuid-generator/; https://funnytools.win/en/; http://funnytools.win/en/tools/uuid-generator/,UNKNOWN,,200,6,<7 days,no
https://funnytools.win/en/tools/webp-to-jpg/,2026-09-13T08:21:19.529Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=2KZahfPXkoamxlNoN9BtBA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-14T05:56:13Z,SUCCESSFUL,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/webp-to-jpg/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/tools/webp-to-jpg/; https://funnytools.win/en/tools/jpg-to-webp/,UNKNOWN,,200,30,15–30 days,no
https://funnytools.win/en/tools/weighted-average-calculator/,2026-09-13T08:21:20.354Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=fU_cCEuCsRCciFjzOdirHw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-17T06:07:54Z,SUCCESSFUL,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/weighted-average-calculator/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/category/statistics/; http://funnytools.win/tools/weighted-average-calculator/; http://funnytools.win/en/tools/weighted-average-calculator/,UNKNOWN,,200,27,15–30 days,no
https://funnytools.win/en/tools/what-to-eat/,2026-09-13T08:21:25.569Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=vBQOHTiCllGGsRtq8hhuaA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-19T10:01:34Z,SUCCESSFUL,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/what-to-eat/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/; https://funnytools.win/tools/what-to-eat/,UNKNOWN,,200,24,15–30 days,no
https://funnytools.win/en/tools/word-counter/,2026-09-13T08:21:26.736Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Df_nWLPu92yTd5LuoT8jFg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-10T03:10:56Z,SUCCESSFUL,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/word-counter/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; http://funnytools.win/en/; https://funnytools.win/en/tools/,UNKNOWN,,200,34,>30 days,no
https://funnytools.win/en/tools/z-score-calculator/,2026-09-13T08:21:27.359Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=L_QiL46ahGrHN0M-IxQFlA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-15T05:34:05Z,SUCCESSFUL,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/z-score-calculator/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/category/statistics/; https://funnytools.win/en/tools/cronbach-alpha-calculator/,UNKNOWN,,200,29,15–30 days,no
https://funnytools.win/en/workflows/,2026-09-13T08:21:32.931Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=w5iAncYi09sGfDSRyDFRtQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-17T01:30:19Z,SUCCESSFUL,https://funnytools.win/en/workflows/,https://funnytools.win/en/workflows/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/en/category/statistics/; https://funnytools.win/workflows/,UNKNOWN,,200,27,15–30 days,no
https://funnytools.win/en/workflows/creator-social-toolkit/,2026-09-13T08:21:33.683Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=YwuZSCV7tx67hurUgydbEw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-23T02:56:33Z,SUCCESSFUL,https://funnytools.win/en/workflows/creator-social-toolkit/,https://funnytools.win/en/workflows/creator-social-toolkit/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/es/flujos/contenido-redes-sociales/; https://funnytools.win/en/; http://funnytools.win/en/workflows/,UNKNOWN,,200,21,15–30 days,no
https://funnytools.win/en/workflows/daily-decision-toolkit/,2026-09-13T08:21:37.342Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=udna2Di5dRaVqQZzsc9HUw&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,2026-09-13T08:21:40.189Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=hg12qkppd_P7g-oocF4OEg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-19T17:22:29Z,SUCCESSFUL,https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/es/flujos/informe-estadistico-investigacion/; https://funnytools.win/en/category/statistics/; https://funnytools.win/workflows/graduate-statistics-report-toolkit/,UNKNOWN,,200,24,15–30 days,no
https://funnytools.win/en/workflows/office-document-toolkit/,2026-09-13T08:21:40.876Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=etbIM-agNyObs_pAbA-N7w&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-23T14:02:58Z,SUCCESSFUL,https://funnytools.win/en/workflows/office-document-toolkit/,https://funnytools.win/en/workflows/office-document-toolkit/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/workflows/office-document-toolkit/; http://funnytools.win/en/workflows/,UNKNOWN,,200,20,15–30 days,no
https://funnytools.win/en/workflows/student-report-toolkit/,2026-09-13T08:21:44.386Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=NvjKUyywMMFWdwD6J20CaA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,Crawled - currently not indexed,ALLOWED,INDEXING_ALLOWED,2026-08-10T07:00:11Z,SUCCESSFUL,https://funnytools.win/en/workflows/student-report-toolkit/,https://funnytools.win/en/workflows/student-report-toolkit/,SELF_MATCH,MOBILE,0,,3,https://funnytools.win/en/; https://funnytools.win/workflows/student-report-toolkit/; http://funnytools.win/en/workflows/,UNKNOWN,,200,34,>30 days,no
https://funnytools.win/en/workflows/teacher-classroom-random-toolkit/,2026-09-13T08:21:47.528Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=baKpmQ29BhgpJ1HBTohtgw&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,URL is unknown to Google,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
